id,game_id,date,datetime,home_team_score,visitor_team_score,season,status,period,time,postseason,home_team_id,visitor_team_id
2533,473643,2021-11-19,,102,105,2021,Final,4,,False,9,10
2534,473639,2021-11-19,,115,113,2021,Final,4,,False,3,22
2531,473640,2021-11-19,,121,118,2021,Final,4,,False,4,12
2134,264689,2021-05-03,,154,141,2020,Final,4,,False,30,12
2135,264694,2021-05-03,,108,123,2020,Final,4,,False,19,10
2136,264695,2021-05-03,,93,89,2020,Final,4,,False,14,8
2137,264701,2021-05-04,,105,100,2020,Final,4,,False,13,28
2138,264697,2021-05-04,,124,118,2020,Final,4,,False,17,3
2139,264696,2021-05-04,,113,127,2020,Final,4,,False,16,7
2140,264702,2021-05-04,,108,103,2020,Final,4,,False,19,10
2141,264699,2021-05-04,,99,102,2020,Final,4,,False,9,4
2142,264698,2021-05-04,,118,134,2020,Final,5,,False,6,24
2143,264700,2021-05-04,,99,103,2020,Final,4,,False,21,26
2145,264711,2021-05-05,,93,104,2020,Final,4,,False,12,26
2146,264710,2021-05-05,,135,103,2020,Final,4,,False,1,24
2147,264708,2021-05-05,,96,132,2020,Final,4,,False,22,2
2144,264705,2021-05-05,,105,141,2020,Final,4,,False,6,25
2148,264713,2021-05-06,,113,109,2020,Final,4,,False,7,3
2149,264715,2021-05-06,,118,94,2020,Final,4,,False,13,14
2150,264717,2021-05-06,,133,126,2020,Final,4,,False,12,1
2151,264718,2021-05-06,,118,97,2020,Final,4,,False,10,21
2152,264716,2021-05-06,,111,97,2020,Final,4,,False,9,15
2153,264712,2021-05-06,,129,131,2020,Final,5,,False,28,30
2154,264727,2021-05-07,,104,113,2020,Final,4,,False,26,27
2155,264728,2021-05-07,,106,101,2020,Final,4,,False,25,14
2156,264726,2021-05-07,,141,133,2020,Final,4,,False,17,11
2157,264725,2021-05-07,,128,105,2020,Final,4,,False,24,20
2158,264721,2021-05-07,,122,112,2020,Final,4,,False,4,22
2159,264722,2021-05-07,,121,112,2020,Final,4,,False,16,18
2160,264724,2021-05-07,,110,90,2020,Final,4,,False,7,6
2161,264719,2021-05-07,,127,120,2020,Final,4,,False,29,8
