team_id,team_name,season,games_played,wins,points_scored_total,points_allowed_total,point_diff_total,point_diff_avg,home_games,home_wins,losses,win_pct,points_per_game,points_allowed_per_game,away_games,away_wins,home_win_pct,away_win_pct,offensive_rating,defensive_rating,net_rating,win_pct_rank,offensive_rank,defensive_rank,point_diff_rank,win_pct_z,points_per_game_z,points_allowed_per_game_z,point_diff_avg_z
17,Milwaukee Bucks,2021-2022,87,52,9900,9627,273,3.1379310344827585,43,26,35,0.5977011494252874,113.79310344827586,110.65517241379311,44,26,0.6046511627906976,0.5909090909090909,113.79310344827586,110.65517241379311,3.1379310344827474,8.0,4.0,15.0,7.0,0.7749605278758966,1.1886644076962183,0.0908934339591131,0.725736234710017
17,Milwaukee Bucks,2022-2023,83,55,9697,9461,236,2.8433734939759034,42,31,28,0.6626506024096386,116.83132530120481,113.98795180722891,41,24,0.7380952380952381,0.5853658536585366,116.83132530120481,113.98795180722891,2.8433734939759034,3.0,6.0,15.0,6.0,1.4651541549563818,0.9811043876756504,-0.1282153183990126,0.7953623202041108
17,Milwaukee Bucks,2023-2024,37,25,4595,4413,182,4.918918918918919,21,17,12,0.6756756756756757,124.1891891891892,119.27027027027027,16,8,0.8095238095238095,0.5,124.18918918918921,119.27027027027026,4.918918918918948,4.0,2.0,24.0,6.0,1.029534480341676,1.9878324512670393,0.7997773187611984,0.8582865074580135
17,Milwaukee Bucks,2024-2025,77,46,8747,8536,211,2.74025974025974,37,26,31,0.5974025974025974,113.59740259740259,110.85714285714286,40,20,0.7027027027027027,0.5,113.59740259740259,110.85714285714286,2.740259740259731,8.5,12.0,12.0,11.0,0.6649526403247761,0.39890896854814556,-0.22266077153413658,0.46868985338437275
18,Minnesota Timberwolves,2020-2021,68,22,7643,8008,-365,-5.367647058823529,32,12,46,0.3235294117647059,112.3970588235294,117.76470588235294,36,10,0.375,0.2777777777777778,112.3970588235294,117.76470588235294,-5.367647058823536,25.0,15.0,28.0,26.0,-1.3393942070475264,0.1389095986374569,1.6743444190685879,-1.1157862926130189
18,Minnesota Timberwolves,2021-2022,84,46,9734,9546,188,2.238095238095238,42,26,38,0.5476190476190477,115.88095238095238,113.64285714285714,42,20,0.6190476190476191,0.47619047619047616,115.88095238095238,113.64285714285714,2.238095238095241,12.0,1.0,24.0,10.0,0.41162322268743406,1.839812987408864,0.8656217960613412,0.5370401127816258
18,Minnesota Timberwolves,2022-2023,85,42,9802,9832,-30,-0.35294117647058826,42,23,43,0.49411764705882355,115.31764705882352,115.67058823529412,43,19,0.5476190476190477,0.4418604651162791,115.31764705882352,115.67058823529413,-0.3529411764706083,16.0,11.0,19.0,21.0,0.008427990730406865,0.40211398378666763,0.3283259827630654,-0.041586957764300395
18,Minnesota Timberwolves,2023-2024,34,25,3861,3629,232,6.823529411764706,16,14,9,0.7352941176470589,113.55882352941177,106.73529411764706,18,11,0.875,0.6111111111111112,113.55882352941177,106.73529411764706,6.82352941176471,2.0,21.0,1.0,4.0,1.3748345533574498,-0.4384414270376285,-1.890152153918909,1.1863774597777288
18,Minnesota Timberwolves,2024-2025,78,45,8789,8432,357,4.576923076923077,38,22,33,0.5769230769230769,112.67948717948718,108.1025641025641,40,23,0.5789473684210527,0.575,112.67948717948718,108.1025641025641,4.57692307692308,12.0,15.0,8.0,7.0,0.5375821523668722,0.19774161196781367,-0.883430370927825,0.7818978272388728
19,New Orleans Pelicans,2020-2021,68,30,7757,7774,-17,-0.25,36,18,38,0.4411764705882353,114.07352941176471,114.32352941176471,32,12,0.5,0.375,114.0735294117647,114.3235294117647,-0.25,21.0,8.0,23.0,18.0,-0.3967411734152288,0.5746590760768595,0.6452105183632061,0.01178150743260855
19,New Orleans Pelicans,2021-2022,85,36,9320,9399,-79,-0.9294117647058824,43,19,49,0.4235294117647059,109.6470588235294,110.5764705882353,42,17,0.4418604651162791,0.40476190476190477,109.6470588235294,110.5764705882353,-0.9294117647058897,21.0,17.0,14.0,20.0,-0.4886264127525237,-0.10438463746052451,0.07048547865655938,-0.1271880608575027
19,New Orleans Pelicans,2022-2023,80,40,9148,8996,152,1.9,40,25,40,0.5,114.35,112.45,40,15,0.625,0.375,114.35,112.45,1.8999999999999915,15.0,13.0,11.0,11.0,0.0592725120217254,0.031983565231641864,-0.5455000671930308,0.5483416585846536
19,New Orleans Pelicans,2023-2024,37,22,4304,4128,176,4.756756756756757,19,11,15,0.5945945945945946,116.32432432432432,111.56756756756756,18,11,0.5789473684210527,0.6111111111111112,116.32432432432432,111.56756756756756,4.756756756756758,9.5,11.0,7.0,7.0,0.5599263810402245,0.19275627150584895,-0.8531757277395469,0.8303522193640144
19,New Orleans Pelicans,2024-2025,74,19,8033,8690,-657,-8.878378378378379,38,13,55,0.25675675675675674,108.55405405405405,117.43243243243244,36,6,0.34210526315789475,0.16666666666666666,108.55405405405405,117.43243243243244,-8.878378378378386,27.0,22.0,26.0,28.0,-1.4536627338622923,-0.7063748898303942,1.3546226702043094,-1.5126477338831792
20,New York Knicks,2020-2021,70,37,7446,7336,110,1.5714285714285714,37,24,33,0.5285714285714286,106.37142857142857,104.8,33,13,0.6486486486486487,0.3939393939393939,106.37142857142857,104.8,1.5714285714285694,15.0,27.0,1.0,12.0,0.3035153658544783,-1.427276681051374,-2.202939541879556,0.4130956628675671
20,New York Knicks,2021-2022,77,35,8171,8168,3,0.03896103896103896,41,17,42,0.45454545454545453,106.11688311688312,106.07792207792208,36,18,0.4146341463414634,0.5,106.11688311688312,106.07792207792208,0.03896103896103398,20.0,26.0,6.0,18.0,-0.2636101894884425,-1.205359359119162,-1.09602084154818,0.07588031380202054
20,New York Knicks,2022-2023,86,48,9798,9615,183,2.127906976744186,41,23,38,0.5581395348837209,113.93023255813954,111.80232558139535,45,25,0.5609756097560976,0.5555555555555556,113.93023255813954,111.80232558139534,2.1279069767441996,9.0,15.0,9.0,8.0,0.5618055712963871,-0.12857983186118,-0.7212303181654061,0.608018692699497
20,New York Knicks,2023-2024,35,20,4029,3911,118,3.3714285714285714,13,9,15,0.5714285714285714,115.11428571428571,111.74285714285715,22,11,0.6923076923076923,0.5,115.1142857142857,111.74285714285716,3.371428571428538,13.5,17.0,9.0,9.0,0.42575263838266647,-0.08342285207645647,-0.8155596533981249,0.5917135867895644
20,New York Knicks,2024-2025,71,45,8131,7809,322,4.535211267605634,36,24,26,0.6338028169014085,114.52112676056338,109.98591549295774,35,21,0.6666666666666666,0.6,114.52112676056339,109.98591549295774,4.535211267605646,4.0,8.0,11.0,8.0,0.891340446815396,0.6013493508378771,-0.43165118629592253,0.7747846720833637
21,Oklahoma City Thunder,2020-2021,70,21,7362,8131,-769,-10.985714285714286,34,9,49,0.3,105.17142857142858,116.15714285714286,36,12,0.2647058823529412,0.3333333333333333,105.17142857142859,116.15714285714286,-10.985714285714266,27.0,28.0,26.0,30.0,-1.5279248137739863,-1.7391815701658888,1.1935793025730086,-2.3536113381310884
21,Oklahoma City Thunder,2021-2022,74,24,7708,8273,-565,-7.635135135135135,38,12,50,0.32432432432432434,104.16216216216216,111.79729729729729,36,12,0.3157894736842105,0.3333333333333333,104.16216216216216,111.7972972972973,-7.635135135135144,25.5,29.0,18.0,26.0,-1.2083427950846084,-1.814988606465813,0.3870547162074548,-1.53338239076128
21,Oklahoma City Thunder,2022-2023,76,34,8886,8896,-10,-0.13157894736842105,35,19,42,0.4473684210526316,116.92105263157895,117.05263157894737,41,15,0.5428571428571428,0.36585365853658536,116.92105263157895,117.05263157894737,-0.1315789473684248,22.0,5.0,21.0,20.0,-0.3956521521637578,1.0154255939919081,0.703308870242423,0.016376345889609473
21,Oklahoma City Thunder,2023-2024,35,24,4298,4005,293,8.371428571428572,18,13,11,0.6857142857142857,122.8,114.42857142857143,17,11,0.7222222222222222,0.6470588235294118,122.8,114.42857142857143,8.371428571428567,3.0,3.0,15.0,2.0,1.0876764354932844,1.6707640126425527,-0.23922173903926952,1.4530208030212048
21,Oklahoma City Thunder,2024-2025,73,58,8579,7715,864,11.835616438356164,39,33,15,0.7945205479452054,117.52054794520548,105.68493150684931,34,25,0.8461538461538461,0.7352941176470589,117.52054794520546,105.68493150684931,11.835616438356155,1.0,4.0,4.0,1.0,1.8909095454672042,1.258692739138066,-1.463373173106259,2.0197298213678554
22,Orlando Magic,2020-2021,68,20,7059,7700,-641,-9.426470588235293,35,10,48,0.29411764705882354,103.80882352941177,113.23529411764706,33,10,0.2857142857142857,0.30303030303030304,103.80882352941177,113.23529411764706,-9.42647058823529,28.0,30.0,22.0,29.0,-1.5750574654556009,-2.093350882280169,0.31975791728543396,-2.010064202994034
22,Orlando Magic,2021-2022,72,16,7423,8089,-666,-9.25,36,8,56,0.2222222222222222,103.09722222222223,112.34722222222223,36,8,0.2222222222222222,0.2222222222222222,103.09722222222223,112.34722222222223,-9.25,30.0,30.0,22.0,30.0,-1.9490765361600093,-2.1471171041355213,0.5296542456095268,-1.8720205497028768
22,Orlando Magic,2022-2023,75,31,8322,8551,-229,-3.0533333333333332,36,18,44,0.41333333333333333,110.96,114.01333333333334,39,13,0.5,0.3333333333333333,110.96,114.01333333333334,-3.0533333333333417,24.0,27.0,16.0,24.0,-0.689836768337037,-1.2647104178276964,-0.12132867624630599,-0.7486798127997916
22,Orlando Magic,2023-2024,33,19,3751,3693,58,1.7575757575757576,17,12,14,0.5757575757575758,113.66666666666667,111.9090909090909,16,7,0.7058823529411765,0.4375,113.66666666666669,111.9090909090909,1.757575757575779,12.0,20.0,10.0,13.0,0.45082550948534184,-0.4138273173023407,-0.7798869004784293,0.3137089718881312
22,Orlando Magic,2024-2025,75,35,7740,7811,-71,-0.9466666666666667,39,20,40,0.4666666666666667,103.2,104.14666666666666,36,15,0.5128205128205128,0.4166666666666667,103.2,104.14666666666666,-0.9466666666666583,18.5,30.0,1.0,17.0,-0.14814741776096313,-1.879751957064184,-1.8323728397592178,-0.16004527003892688
23,Philadelphia 76ers,2020-2021,81,53,9201,8749,452,5.580246913580247,42,32,28,0.654320987654321,113.5925925925926,108.01234567901234,39,21,0.7619047619047619,0.5384615384615384,113.5925925925926,108.01234567901234,5.580246913580254,3.0,12.0,3.0,2.0,1.311090094307484,0.44965362169772,-1.2422408194188221,1.2963559633310489
23,Philadelphia 76ers,2021-2022,88,54,9551,9391,160,1.8181818181818181,42,27,34,0.6136363636363636,108.5340909090909,106.7159090909091,46,27,0.6428571428571429,0.5869565217391305,108.5340909090909,106.7159090909091,1.818181818181813,6.0,23.0,7.0,12.0,0.8905678522540436,-0.4514918756376345,-0.9305861727540726,0.44898400943315775
23,Philadelphia 76ers,2022-2023,90,60,10208,9859,349,3.8777777777777778,44,31,30,0.6666666666666666,113.42222222222222,109.54444444444445,46,29,0.7045454545454546,0.6304347826086957,113.42222222222223,109.54444444444445,3.87777777777778,1.0,19.0,3.0,4.0,1.4998672819424221,-0.3228966300664724,-1.333849880501975,1.066219231277411
23,Philadelphia 76ers,2023-2024,36,23,4315,4034,281,7.805555555555555,19,13,13,0.6388888888888888,119.86111111111111,112.05555555555556,17,10,0.6842105263157895,0.5882352941176471,119.86111111111111,112.05555555555557,7.805555555555543,6.5,6.0,12.0,3.0,0.8164715463993505,0.9999922282503099,-0.7484564801542162,1.3555427006127667
23,Philadelphia 76ers,2024-2025,77,22,8349,8821,-472,-6.12987012987013,37,11,55,0.2857142857142857,108.42857142857143,114.55844155844156,40,11,0.2972972972972973,0.275,108.42857142857143,114.55844155844156,-6.1298701298701275,26.0,23.0,23.0,25.0,-1.2735640544491722,-0.7338752537772436,0.6652084375157697,-1.0439419659542768
24,Phoenix Suns,2020-2021,87,60,9829,9435,394,4.528735632183908,44,33,27,0.6896551724137931,112.97701149425288,108.44827586206897,43,27,0.75,0.627906976744186,112.97701149425288,108.44827586206897,4.52873563218391,1.0,14.0,5.0,6.0,1.5942070441702283,0.2896513265155177,-1.1118695543707415,1.0646771764473375
24,Phoenix Suns,2021-2022,87,65,9881,9361,520,5.977011494252873,43,34,22,0.7471264367816092,113.57471264367815,107.59770114942529,44,31,0.7906976744186046,0.7045454545454546,113.57471264367815,107.59770114942529,5.977011494252864,1.0,5.0,11.0,3.0,1.8590160941758993,1.1205537029366566,-0.7019310838943388,1.3210931595534265
24,Phoenix Suns,2022-2023,85,49,9661,9484,177,2.0823529411764707,45,31,36,0.5764705882352941,113.65882352941176,111.5764705882353,40,18,0.6888888888888889,0.45,113.65882352941176,111.5764705882353,2.0823529411764667,7.0,17.0,8.0,10.0,0.7202512888088682,-0.23239530516480356,-0.7825104204687944,0.5960904499862661
24,Phoenix Suns,2023-2024,35,19,4042,4001,41,1.1714285714285715,19,10,16,0.5428571428571428,115.48571428571428,114.31428571428572,16,9,0.5263157894736842,0.5625,115.48571428571428,114.31428571428573,1.1714285714285495,16.0,12.0,14.0,15.0,0.26027168910501197,0.0013519778170261586,-0.26374675667156117,0.2127384116476428
24,Phoenix Suns,2024-2025,76,33,8403,8611,-208,-2.736842105263158,40,23,43,0.4342105263157895,110.5657894736842,113.30263157894737,36,10,0.575,0.2777777777777778,110.5657894736842,113.30263157894737,-2.7368421052631646,20.0,18.0,20.0,22.0,-0.3500053879148731,-0.26548950038450314,0.3639641707887264,-0.4653256177076052
25,Portland Trail Blazers,2020-2021,74,41,8618,8477,141,1.9054054054054055,36,18,33,0.5540540540540541,116.45945945945945,114.55405405405405,38,23,0.5,0.6052631578947368,116.45945945945945,114.55405405405405,1.9054054054054035,11.0,4.0,24.0,10.0,0.5076961966914354,1.1948117818778805,0.7141522673132059,0.48668055835272644
25,Portland Trail Blazers,2021-2022,74,24,7852,8519,-667,-9.013513513513514,36,15,50,0.32432432432432434,106.10810810810811,115.12162162162163,38,9,0.4166666666666667,0.23684210526315788,106.10810810810811,115.12162162162163,-9.013513513513516,25.5,27.0,28.0,29.0,-1.2083427950846084,-1.208096067896978,1.2490761717601688,-1.822429187514777
25,Portland Trail Blazers,2022-2023,74,28,8402,8740,-338,-4.5675675675675675,38,15,46,0.3783783783783784,113.54054054054055,118.10810810810811,36,13,0.39473684210526316,0.3611111111111111,113.54054054054055,118.10810810810811,-4.567567567567565,26.0,18.0,25.0,26.0,-0.9919723200825667,-0.2776392107599596,0.989686022152274,-1.1451793379358317
25,Portland Trail Blazers,2023-2024,34,10,3644,3969,-325,-9.558823529411764,15,5,24,0.29411764705882354,107.17647058823529,116.73529411764706,19,5,0.3333333333333333,0.2631578947368421,107.1764705882353,116.73529411764706,-9.558823529411754,26.0,30.0,19.0,26.0,-1.1803859869592734,-1.8951491940987366,0.25578688890661827,-1.6356703016400567
25,Portland Trail Blazers,2024-2025,77,30,8287,8596,-309,-4.012987012987013,37,17,47,0.38961038961038963,107.62337662337663,111.63636363636364,40,13,0.4594594594594595,0.325,107.62337662337663,111.63636363636364,-4.012987012987011,23.0,25.0,15.0,23.0,-0.6273918228578558,-0.9103391276068263,-0.03574093804994559,-0.6829478421589622
26,Sacramento Kings,2020-2021,68,29,7756,8036,-280,-4.117647058823529,33,14,39,0.4264705882352941,114.05882352941177,118.17647058823529,35,15,0.42424242424242425,0.42857142857142855,114.05882352941177,118.1764705882353,-4.117647058823536,22.0,9.0,29.0,24.0,-0.5145728026192661,0.5708367122396716,1.7974886465034186,-0.8403746173145179
26,Sacramento Kings,2021-2022,76,26,8323,8817,-494,-6.5,38,14,50,0.34210526315789475,109.51315789473684,116.01315789473684,38,12,0.3684210526315789,0.3157894736842105,109.51315789473684,116.01315789473684,-6.5,24.0,18.0,29.0,25.0,-1.0793450460583196,-0.1461450341256768,1.4802580062777781,-1.2953438522584002
26,Sacramento Kings,2022-2023,81,45,9735,9563,172,2.123456790123457,42,23,36,0.5555555555555556,120.18518518518519,118.06172839506173,39,22,0.5476190476190477,0.5641025641025641,120.18518518518518,118.06172839506172,2.1234567901234556,10.0,1.0,24.0,9.0,0.539470768661958,2.2639745739828614,0.9771020472730041,0.6068534192946343
26,Sacramento Kings,2023-2024,36,23,4261,4215,46,1.2777777777777777,19,13,13,0.6388888888888888,118.36111111111111,117.08333333333333,17,10,0.6842105263157895,0.5882352941176471,118.36111111111111,117.08333333333331,1.2777777777777999,6.5,7.0,20.0,14.0,0.8164715463993505,0.6576323382958563,0.3304739830441725,0.2310582794214586
26,Sacramento Kings,2024-2025,75,37,8539,8440,99,1.32,39,19,38,0.49333333333333335,113.85333333333334,112.53333333333333,36,18,0.48717948717948717,0.5,113.85333333333334,112.53333333333335,1.3199999999999932,16.0,10.0,17.0,14.0,0.01770345501414135,0.4549979159718306,0.17942455916074404,0.22649158726010526
27,San Antonio Spurs,2020-2021,66,31,7338,7390,-52,-0.7878787878787878,31,13,35,0.4696969696969697,111.18181818181819,111.96969696969697,35,18,0.41935483870967744,0.5142857142857142,111.18181818181819,111.96969696969695,-0.7878787878787676,17.5,20.0,16.0,19.0,-0.16821922586800478,-0.1769566493628709,-0.0587373272112362,-0.10672897102917064
27,San Antonio Spurs,2021-2022,77,32,8661,8638,23,0.2987012987012987,37,15,45,0.4155844155844156,112.48051948051948,112.18181818181819,40,17,0.40540540540540543,0.425,112.48051948051948,112.18181818181819,0.2987012987012889,22.0,7.0,20.0,16.0,-0.5462660364457858,0.779301846554168,0.48676377592216524,0.1303480065948873
27,San Antonio Spurs,2022-2023,75,21,8480,9234,-754,-10.053333333333333,39,14,54,0.28,113.06666666666666,123.12,36,7,0.358974358974359,0.19444444444444445,113.06666666666666,123.12,-10.053333333333342,28.0,21.0,30.0,30.0,-1.8423125842735943,-0.458898621078923,2.3495375072642553,-2.58161728918427
27,San Antonio Spurs,2023-2024,33,4,3665,4044,-379,-11.484848484848484,15,1,29,0.12121212121212122,111.06060606060606,122.54545454545455,18,3,0.06666666666666667,0.16666666666666666,111.06060606060606,122.54545454545455,-11.484848484848484,29.0,25.0,26.0,29.0,-2.1818259562955244,-1.0086343988393718,1.5026118996178142,-1.9674501401920308
27,San Antonio Spurs,2024-2025,75,31,8336,8502,-166,-2.2133333333333334,38,18,44,0.41333333333333333,111.14666666666666,113.36,37,13,0.47368421052631576,0.35135135135135137,111.14666666666666,113.36,-2.2133333333333383,21.0,16.0,21.0,21.0,-0.4798491633111721,-0.13818634463682117,0.3777257336170839,-0.3760511608825037
28,Toronto Raptors,2020-2021,67,26,7494,7510,-16,-0.23880597014925373,34,15,41,0.3880597014925373,111.85074626865672,112.08955223880596,33,11,0.4411764705882353,0.3333333333333333,111.8507462686567,112.08955223880598,-0.23880597014927218,24.0,19.0,17.0,17.0,-0.8223419833760796,-0.0030883654037379476,-0.022892864809356175,0.014247880644236918
28,Toronto Raptors,2021-2022,81,46,8793,8695,98,1.2098765432098766,41,23,35,0.5679012345679012,108.55555555555556,107.34567901234568,40,23,0.5609756097560976,0.575,108.55555555555557,107.34567901234568,1.2098765432098872,11.0,22.0,9.0,13.0,0.5587671100952687,-0.44479758188833823,-0.767282255513559,0.32142201779356744
28,Toronto Raptors,2022-2023,78,38,8785,8684,101,1.294871794871795,39,24,40,0.48717948717948717,112.62820512820512,111.33333333333333,39,14,0.6153846153846154,0.358974358974359,112.62820512820512,111.33333333333331,1.2948717948718098,19.0,22.0,7.0,12.0,-0.05154247027986676,-0.626612614803412,-0.8484796321549793,0.3898899206994019
28,Toronto Raptors,2023-2024,33,13,3803,3819,-16,-0.48484848484848486,16,8,20,0.3939393939393939,115.24242424242425,115.72727272727273,17,5,0.5,0.29411764705882354,115.24242424242424,115.72727272727273,-0.48484848484849863,24.0,15.0,17.0,18.0,-0.602235076827005,-0.05417652381483338,0.03947164314586483,-0.07257426448242257
28,Toronto Raptors,2024-2025,76,27,8216,8577,-361,-4.75,37,15,49,0.35526315789473684,108.10526315789474,112.85526315789474,39,12,0.40540540540540543,0.3076923076923077,108.10526315789474,112.85526315789474,-4.75,24.0,24.0,18.0,24.0,-0.8410112612622219,-0.8047304425050813,0.2566492313015311,-0.8086313791245088
29,Utah Jazz,2020-2021,77,52,8942,8411,531,6.896103896103896,37,30,25,0.6753246753246753,116.12987012987013,109.23376623376623,40,22,0.8108108108108109,0.55,116.12987012987013,109.23376623376623,6.896103896103895,2.0,6.0,7.0,1.0,1.4793832084568446,1.1091446791288082,-0.8769572279903559,1.5862778641391038
29,Utah Jazz,2021-2022,80,46,8994,8580,414,5.175,37,25,34,0.575,112.425,107.25,43,21,0.6756756756756757,0.4883720930232558,112.425,107.25,5.174999999999997,10.0,8.0,8.0,5.0,0.6102674706880109,0.7619866901169166,-0.7920925187254181,1.1529108541649695
29,Utah Jazz,2022-2023,75,34,8806,8877,-71,-0.9466666666666667,39,21,41,0.4533333333333333,117.41333333333333,118.36,36,13,0.5384615384615384,0.3611111111111111,117.41333333333333,118.36,-0.9466666666666725,21.0,4.0,27.0,22.0,-0.34409402355606994,1.2037257190482904,1.0580305855757177,-0.19705291514503429
29,Utah Jazz,2023-2024,37,18,4269,4355,-86,-2.324324324324324,17,12,19,0.4864864864864865,115.37837837837837,117.70270270270271,20,6,0.7058823529411765,0.3,115.37837837837837,117.7027027027027,-2.324324324324323,19.0,14.0,23.0,24.0,-0.06621775136171124,-0.02314636179876257,0.4633868742101704,-0.3894450274072815
29,Utah Jazz,2024-2025,76,16,8398,9078,-680,-8.947368421052632,37,9,60,0.21052631578947367,110.5,119.44736842105263,39,7,0.24324324324324326,0.1794871794871795,110.5,119.44736842105263,-8.94736842105263,29.0,19.0,30.0,29.0,-1.7411886957323612,-0.27990770739307363,1.837966427862854,-1.5244126725362226
30,Washington Wizards,2020-2021,72,33,8390,8556,-166,-2.3055555555555554,35,18,39,0.4583333333333333,116.52777777777777,118.83333333333333,37,15,0.5142857142857142,0.40540540540540543,116.52777777777777,118.83333333333331,-2.305555555555543,19.5,3.0,30.0,23.0,-0.2592709393438521,1.2125691297941852,1.9939330093161267,-0.44111769194714856
30,Washington Wizards,2021-2022,74,34,8038,8233,-195,-2.635135135135135,36,20,40,0.4594594594594595,108.62162162162163,111.25675675675676,38,14,0.5555555555555556,0.3684210526315789,108.62162162162163,111.25675675675674,-2.6351351351351155,19.0,21.0,16.0,22.0,-0.22795990248481332,-0.42419320557890094,0.24688862587368263,-0.48487930449859484
30,Washington Wizards,2022-2023,78,34,8829,8913,-84,-1.0769230769230769,40,18,44,0.4358974358974359,113.1923076923077,114.26923076923077,38,16,0.45,0.42105263157894735,113.1923076923077,114.26923076923077,-1.0769230769230802,23.0,20.0,17.0,23.0,-0.49480239948623495,-0.4108402252163483,-0.05189730866145518,-0.2311603231305037
30,Washington Wizards,2023-2024,37,6,4262,4660,-398,-10.756756756756756,16,3,31,0.16216216216216217,115.1891891891892,125.94594594594595,21,3,0.1875,0.14285714285714285,115.18918918918921,125.94594594594595,-10.756756756756744,28.0,16.0,30.0,27.0,-1.9446501485675185,-0.06632688845968228,2.23233662572851,-1.8420280082952365
30,Washington Wizards,2024-2025,76,14,8006,8954,-948,-12.473684210526315,39,7,62,0.18421052631578946,105.34210526315789,117.8157894736842,37,7,0.1794871794871795,0.1891891891891892,105.34210526315788,117.8157894736842,-12.47368421052633,30.0,27.0,27.0,30.0,-1.9048573201814774,-1.4102951368650924,1.4465825309095515,-2.125758712142302
